#	snr = 15db, deltaF1 = 0, deltaF2 = 0, length = 60 bytes
#	time			In-phase		Quad-phase
   2.9750000e-05  -8.0000000e+00   1.8770492e+01
   2.9812500e-05  -7.0000000e+00   1.7611886e+01
   2.9875000e-05   3.0000000e+00   1.5072754e+01
   2.9937500e-05   2.0000000e+00   1.5919547e+01
   3.0000000e-05  -1.6285940e+01  -3.0000000e+00
   3.0062500e-05   2.0000000e+00  -1.1000000e+01
   3.0125000e-05  -1.2000000e+01  -1.2000000e+01
   3.0187500e-05  -2.1938826e+01  -1.1000000e+01
   3.0250000e-05  -1.6853856e+01   3.0000000e+00
   3.0312500e-05  -2.1308895e+01  -7.0000000e+00
   3.0375000e-05   7.0000000e+00   2.0000000e+00
   3.0437500e-05  -1.3005532e+01  -7.0000000e+00
   3.0500000e-05  -1.3038884e+01  -1.5144501e+01
   3.0562500e-05   1.3000000e+01  -1.5838963e+01
   3.0625000e-05   9.0000000e+00  -1.5187058e+01
   3.0687500e-05  -1.0000000e+01  -1.3226258e+01
   3.0750000e-05  -4.0000000e+00  -1.6845727e+01
   3.0812500e-05  -1.3000000e+01   3.0000000e+00
   3.0875000e-05   9.0000000e+00  -1.4245261e+01
   3.0937500e-05  -3.0000000e+00  -1.5749186e+01
   3.1000000e-05   1.2000000e+01  -3.0000000e+00
   3.1062500e-05  -8.0000000e+00  -1.0000000e+00
   3.1125000e-05  -9.0000000e+00  -9.0000000e+00
   3.1187500e-05   3.0000000e+00   1.3000000e+01
   3.1250000e-05  -1.3994218e+01  -3.0000000e+00
   3.1312500e-05  -1.4607611e+01   5.0000000e+00
   3.1375000e-05  -6.0000000e+00   1.0000000e+00
   3.1437500e-05  -5.0000000e+00  -3.0000000e+00
   3.1500000e-05   1.0000000e+00   3.0000000e+00
   3.1562500e-05  -1.0000000e+01   1.3000000e+01
   3.1625000e-05   3.0000000e+00   6.0000000e+00
   3.1687500e-05   8.0000000e+00  -1.2000000e+01
   3.1750000e-05   4.0000000e+00  -9.0000000e+00
   3.1812500e-05   0.0000000e+00  -1.1000000e+01
   3.1875000e-05   2.0000000e+00  -8.0000000e+00
   3.1937500e-05  -5.0000000e+00   9.0000000e+00
   3.2000000e-05  -9.0000000e+00   7.0000000e+00
   3.2062500e-05   6.0000000e+00  -1.0000000e+00
   3.2125000e-05   1.2000000e+01  -1.3000000e+01
   3.2187500e-05   2.0000000e+00  -3.0000000e+00
   3.2250000e-05   1.2000000e+01  -7.0000000e+00
   3.2312500e-05  -2.0000000e+00   1.1000000e+01
   3.2375000e-05   7.0000000e+00  -1.0000000e+00
   3.2437500e-05   1.1000000e+01  -5.0000000e+00
   3.2500000e-05  -7.0000000e+00  -1.0000000e+00
   3.2562500e-05   4.0000000e+00   1.2000000e+01
   3.2625000e-05   5.0000000e+00   1.0000000e+01
   3.2687500e-05   2.0000000e+00  -1.0000000e+00
   3.2750000e-05  -7.0000000e+00  -6.0000000e+00
   3.2812500e-05   1.0000000e+00  -1.2000000e+01
   3.2875000e-05  -8.0000000e+00   1.1000000e+01
   3.2937500e-05   1.1000000e+01  -1.0000000e+00
   3.3000000e-05  -1.0000000e+01  -1.1000000e+01
   3.3062500e-05  -1.0000000e+00  -1.3000000e+01
   3.3125000e-05   4.0000000e+00   7.0000000e+00
   3.3187500e-05  -1.0000000e+01  -9.0000000e+00
   3.3250000e-05   7.0000000e+00  -1.2000000e+01
   3.3312500e-05  -3.0000000e+00  -7.0000000e+00
   3.3375000e-05   1.2000000e+01  -3.0000000e+00
   3.3437500e-05   7.0000000e+00  -1.0000000e+00
   3.3500000e-05   1.2000000e+01  -1.0000000e+00
   3.3562500e-05  -6.0000000e+00  -7.0000000e+00
   3.3625000e-05   4.0000000e+00  -5.0000000e+00
   3.3687500e-05  -3.0000000e+00  -8.0000000e+00
   3.3750000e-05   1.3000000e+01  -1.2000000e+01
   3.3812500e-05  -6.0000000e+00   1.2000000e+01
   3.3875000e-05   3.0000000e+00  -3.0000000e+00
   3.3937500e-05  -8.0000000e+00  -1.0000000e+01
   3.4000000e-05   5.0000000e+00   6.0000000e+00
   3.4062500e-05   1.2000000e+01  -1.0000000e+00
   3.4125000e-05   1.1000000e+01   0.0000000e+00
   3.4187500e-05   3.0000000e+00   4.0000000e+00
   3.4250000e-05  -9.0000000e+00   3.0000000e+00
   3.4312500e-05   1.0000000e+01   1.1000000e+01
   3.4375000e-05  -7.0000000e+00   3.0000000e+00
   3.4437500e-05   1.2000000e+01   8.0000000e+00
   3.4500000e-05   7.0000000e+00  -3.0000000e+00
   3.4562500e-05  -1.3000000e+01   4.0000000e+00
   3.4625000e-05  -5.0000000e+00  -7.0000000e+00
   3.4687500e-05   1.2000000e+01   1.0000000e+01
   3.4750000e-05   5.0000000e+00  -1.3000000e+01
   3.4812500e-05   0.0000000e+00  -3.0000000e+00
   3.4875000e-05  -4.0000000e+00  -1.2000000e+01
   3.4937500e-05   1.1000000e+01  -0.0000000e+00
   3.5000000e-05  -6.0000000e+00   5.0000000e+00
   3.5062500e-05  -2.0000000e+00   1.1000000e+01
   3.5125000e-05  -7.0000000e+00  -5.0000000e+00
   3.5187500e-05  -5.0000000e+00   1.0000000e+01
   3.5250000e-05   1.3234888e+01  -3.0000000e+00
   3.5312500e-05  -9.0000000e+00  -9.0000000e+00
   3.5375000e-05   1.3031035e+01  -1.1000000e+01
   3.5437500e-05  -1.1000000e+01  -9.0000000e+00
   3.5500000e-05   1.1000000e+01  -7.0000000e+00
   3.5562500e-05   7.0000000e+00  -0.0000000e+00
   3.5625000e-05   1.0000000e+01   1.3687998e+01
   3.5687500e-05  -3.0000000e+00   1.0000000e+01
   3.5750000e-05  -1.1000000e+01   1.3859551e+01
   3.5812500e-05   9.0000000e+00  -2.0000000e+00
   3.5875000e-05   1.1000000e+01  -5.0000000e+00
   3.5937500e-05  -5.0000000e+00   1.5977141e+01
   3.6000000e-05   1.2000000e+01   1.4023643e+01
   3.6062500e-05  -1.4912528e+01   1.5361070e+01
   3.6125000e-05  -1.8020146e+01  -8.0000000e+00
   3.6187500e-05  -9.0000000e+00   1.4470609e+01
   3.6250000e-05  -1.7440303e+01  -8.0000000e+00
   3.6312500e-05  -1.6684572e+01  -1.0000000e+01
   3.6375000e-05  -1.9471696e+01   0.0000000e+00
   3.6437500e-05  -2.0952216e+01  -9.0000000e+00
   3.6500000e-05  -1.7304042e+01  -9.0000000e+00
   3.6562500e-05  -1.4545395e+01  -5.0000000e+00
   3.6625000e-05  -1.9845047e+01  -1.7700622e+01
   3.6687500e-05  -4.0000000e+00  -2.3678372e+01
   3.6750000e-05   1.1000000e+01  -2.3990289e+01
   3.6812500e-05   9.0000000e+00  -2.5917824e+01
   3.6875000e-05  -1.1000000e+01  -1.9183669e+01
   3.6937500e-05   9.0000000e+00  -2.0264618e+01
   3.7000000e-05  -1.5542068e+01  -1.7466267e+01
   3.7062500e-05  -1.5932176e+01  -1.8892384e+01
   3.7125000e-05  -1.7461561e+01  -5.0000000e+00
   3.7187500e-05  -2.4081918e+01  -1.1000000e+01
   3.7250000e-05  -2.6410721e+01  -5.0000000e+00
   3.7312500e-05  -2.1765815e+01   3.0000000e+00
   3.7375000e-05  -2.3334043e+01  -1.0000000e+01
   3.7437500e-05  -2.3177394e+01   1.6140514e+01
   3.7500000e-05  -2.1186467e+01   2.0119457e+01
   3.7562500e-05  -1.4110904e+01   2.2924048e+01
   3.7625000e-05   9.0000000e+00   2.1090578e+01
   3.7687500e-05  -1.0000000e+00   2.5949515e+01
   3.7750000e-05   7.0000000e+00   2.2928636e+01
   3.7812500e-05   4.0000000e+00   2.2104561e+01
   3.7875000e-05  -8.0000000e+00   2.0217874e+01
   3.7937500e-05  -5.0000000e+00   2.9816613e+01
   3.8000000e-05   2.2739810e+01   1.4447515e+01
   3.8062500e-05   2.1684838e+01   1.4750889e+01
   3.8125000e-05   2.5400757e+01  -1.0000000e+00
   3.8187500e-05   2.3410063e+01   6.0000000e+00
   3.8250000e-05   2.4764909e+01  -1.7445489e+01
   3.8312500e-05   1.7303318e+01   1.0000000e+01
   3.8375000e-05   2.0345672e+01  -1.8968953e+01
   3.8437500e-05   2.4988167e+01  -2.3970593e+01
   3.8500000e-05   2.1682294e+01  -2.4412593e+01
   3.8562500e-05   1.8679744e+01  -2.9497788e+01
   3.8625000e-05   1.3386513e+01  -1.9353429e+01
   3.8687500e-05  -1.0000000e+01  -3.3210267e+01
   3.8750000e-05   8.0000000e+00  -3.5135104e+01
   3.8812500e-05  -1.6476386e+01  -3.9008900e+01
   3.8875000e-05  -1.9854827e+01  -3.1228148e+01
   3.8937500e-05  -1.8125891e+01  -3.5406365e+01
   3.9000000e-05  -3.0511706e+01  -2.0589435e+01
   3.9062500e-05  -3.3457190e+01  -1.1000000e+01
   3.9125000e-05  -4.3403432e+01  -3.0000000e+00
   3.9187500e-05  -3.2677896e+01  -5.0000000e+00
   3.9250000e-05  -2.9008792e+01   6.0000000e+00
   3.9312500e-05  -2.5097065e+01   1.6994674e+01
   3.9375000e-05  -3.1491400e+01   3.0345028e+01
   3.9437500e-05  -3.4676353e+01   2.5719021e+01
   3.9500000e-05  -3.6273127e+01   2.5534511e+01
   3.9562500e-05  -1.0000000e+01   3.7898025e+01
   3.9625000e-05  -1.8875152e+01   3.4294289e+01
   3.9687500e-05   1.2000000e+01   3.6419900e+01
   3.9750000e-05   9.0000000e+00   4.2648739e+01
   3.9812500e-05   7.0000000e+00   2.7487612e+01
   3.9875000e-05  -1.5523638e+01   3.0845174e+01
   3.9937500e-05  -1.0000000e+00   4.0327195e+01
   4.0000000e-05  -1.3582254e+01   4.2082138e+01
   4.0062500e-05  -1.4654387e+01   3.5333870e+01
   4.0125000e-05  -1.9517388e+01   3.3904116e+01
   4.0187500e-05  -4.0490803e+01   3.8373622e+01
   4.0250000e-05  -3.3600180e+01   2.7402533e+01
   4.0312500e-05  -4.3057134e+01  -1.3000000e+01
   4.0375000e-05  -3.2722963e+01  -8.0000000e+00
   4.0437500e-05  -4.4044045e+01  -5.0000000e+00
   4.0500000e-05  -3.2308378e+01  -1.7606049e+01
   4.0562500e-05  -3.2134779e+01  -3.0276653e+01
   4.0625000e-05  -3.4356969e+01  -2.0450296e+01
   4.0687500e-05  -2.6143755e+01  -3.6145838e+01
   4.0750000e-05  -2.9496307e+01  -3.4579046e+01
   4.0812500e-05   4.0000000e+00  -4.9408915e+01
   4.0875000e-05  -1.9026540e+01  -5.2636974e+01
   4.0937500e-05   7.0000000e+00  -4.4135097e+01
   4.1000000e-05   1.4847757e+01  -4.6453001e+01
   4.1062500e-05   2.4873820e+01  -3.3691272e+01
   4.1125000e-05   1.5859564e+01  -2.6504733e+01
   4.1187500e-05   3.1082658e+01  -2.1877064e+01
   4.1250000e-05   2.8447763e+01  -2.7689574e+01
   4.1312500e-05   2.9665639e+01  -2.0233303e+01
   4.1375000e-05   1.9545318e+01  -2.9311251e+01
   4.1437500e-05   2.6539110e+01  -2.5879507e+01
   4.1500000e-05   3.3114827e+01  -1.6618049e+01
   4.1562500e-05   2.3863732e+01  -4.0052436e+01
   4.1625000e-05  -2.0000000e+00  -4.9931319e+01
   4.1687500e-05   1.4525190e+01  -4.7311468e+01
   4.1750000e-05  -2.0662815e+01  -5.4635323e+01
   4.1812500e-05  -3.4835284e+01  -5.2937284e+01
   4.1875000e-05  -8.0000000e+00  -4.3194752e+01
   4.1937500e-05  -1.2000000e+01  -5.8273818e+01
   4.2000000e-05   1.9503633e+01  -5.1460603e+01
   4.2062500e-05   2.7386618e+01  -3.7565121e+01
   4.2125000e-05   4.1898647e+01  -4.5832741e+01
   4.2187500e-05   3.8523066e+01  -2.9545987e+01
   4.2250000e-05   4.3301558e+01  -4.6989720e+01
   4.2312500e-05   4.2662082e+01  -4.0000000e+00
   4.2375000e-05   6.8210287e+01   9.0000000e+00
   4.2437500e-05   5.7179395e+01   3.0000000e+00
   4.2500000e-05   3.8891150e+01   6.0000000e+00
   4.2562500e-05   5.4936346e+01   1.4175388e+01
   4.2625000e-05   4.9625015e+01   2.1078573e+01
   4.2687500e-05   3.0425193e+01   4.5425275e+01
   4.2750000e-05   3.4261237e+01   4.7708864e+01
   4.2812500e-05  -6.0000000e+00   6.7227270e+01
   4.2875000e-05   1.3024773e+01   5.0238803e+01
   4.2937500e-05  -1.0000000e+01   4.8715278e+01
   4.3000000e-05  -1.5658262e+01   5.3273810e+01
   4.3062500e-05  -2.0194923e+01   6.4277653e+01
   4.3125000e-05  -4.0239820e+01   3.4536310e+01
   4.3187500e-05  -4.0016962e+01   4.2353162e+01
   4.3250000e-05  -4.6821599e+01   3.9496291e+01
   4.3312500e-05  -5.8815147e+01   2.2565361e+01
   4.3375000e-05  -6.0581232e+01   2.4023736e+01
   4.3437500e-05  -6.4654158e+01   1.2000000e+01
   4.3500000e-05  -7.6795010e+01  -3.0000000e+00
   4.3562500e-05  -5.5964042e+01  -1.5911210e+01
   4.3625000e-05  -4.6386400e+01  -3.4639138e+01
   4.3687500e-05  -4.4872501e+01  -4.3678553e+01
   4.3750000e-05  -4.0097903e+01  -5.4113770e+01
   4.3812500e-05  -1.3600695e+01  -6.0722453e+01
   4.3875000e-05  -4.5005379e+01  -6.6192156e+01
   4.3937500e-05  -5.7772597e+01  -3.7689045e+01
   4.4000000e-05  -5.1014002e+01  -3.7012456e+01
   4.4062500e-05  -7.8965105e+01  -1.7521731e+01
   4.4125000e-05  -6.1429154e+01  -7.0000000e+00
   4.4187500e-05  -4.9091771e+01   1.3000000e+01
   4.4250000e-05  -6.1911181e+01   2.8081407e+01
   4.4312500e-05  -4.7705809e+01   3.9963172e+01
   4.4375000e-05  -6.7162704e+01   2.2409330e+01
   4.4437500e-05  -5.0798454e+01  -3.0000000e+00
   4.4500000e-05  -6.8556080e+01   1.3000000e+01
   4.4562500e-05  -6.3367082e+01  -1.6640639e+01
   4.4625000e-05  -5.4831847e+01  -2.2849343e+01
   4.4687500e-05  -5.4376473e+01  -5.4581279e+01
   4.4750000e-05  -4.7595293e+01  -3.1168828e+01
   4.4812500e-05  -3.0246427e+01  -7.2024236e+01
   4.4875000e-05  -4.9020810e+01  -7.1128135e+01
   4.4937500e-05  -4.5415249e+01  -2.4910188e+01
   4.5000000e-05  -8.0187411e+01  -1.6547784e+01
   4.5062500e-05  -5.6298139e+01  -1.4508666e+01
   4.5125000e-05  -5.8710955e+01   1.0000000e+01
   4.5187500e-05  -6.7460690e+01   4.0000000e+00
   4.5250000e-05  -9.1344856e+01   2.0000000e+00
   4.5312500e-05  -5.6118047e+01   4.4783400e+01
   4.5375000e-05  -5.5060706e+01   1.5274561e+01
   4.5437500e-05  -6.1080306e+01  -1.0000000e+01
   4.5500000e-05  -8.8322403e+01   1.7497982e+01
   4.5562500e-05  -8.5484791e+01  -2.3790196e+01
   4.5625000e-05  -7.2589020e+01  -3.2572868e+01
   4.5687500e-05  -4.6487404e+01  -2.9769286e+01
   4.5750000e-05  -4.8902379e+01  -4.1442495e+01
   4.5812500e-05  -4.3123704e+01  -7.5700022e+01
   4.5875000e-05  -5.1792442e+01  -8.2742189e+01
   4.5937500e-05  -1.9465080e+01  -7.5278353e+01
   4.6000000e-05   1.3753845e+01  -7.8320099e+01
   4.6062500e-05   4.2034271e+01  -7.6088279e+01
   4.6125000e-05   1.3803714e+01  -5.6962012e+01
   4.6187500e-05   3.0218059e+01  -7.2599177e+01
   4.6250000e-05   5.2340823e+01  -4.9236587e+01
   4.6312500e-05   5.6169631e+01  -5.8327217e+01
   4.6375000e-05   6.0140302e+01  -4.0526909e+01
   4.6437500e-05   6.7011846e+01  -2.3707275e+01
   4.6500000e-05   7.3561224e+01  -2.2124763e+01
   4.6562500e-05   6.5489384e+01   1.3163966e+01
   4.6625000e-05   4.4969694e+01   2.9341860e+01
   4.6687500e-05   7.1859389e+01   2.8585453e+01
   4.6750000e-05   5.2734046e+01   4.5244591e+01
   4.6812500e-05   3.7320007e+01   5.9647499e+01
   4.6875000e-05   6.4764865e+01   3.6134393e+01
   4.6937500e-05   9.3360755e+01   3.8911244e+01
   4.7000000e-05   8.7122409e+01   2.4368476e+01
   4.7062500e-05   8.0125870e+01   1.1000000e+01
   4.7125000e-05   6.0023314e+01  -1.7279575e+01
   4.7187500e-05   8.7560058e+01  -5.8226276e+01
   4.7250000e-05   4.4438582e+01  -4.9569536e+01
   4.7312500e-05   1.0011045e+02  -3.2145651e+01
   4.7375000e-05   6.4452293e+01  -5.2709708e+01
   4.7437500e-05   4.4429569e+01  -6.8763961e+01
   4.7500000e-05   2.4695171e+01  -9.2997646e+01
   4.7562500e-05   1.4454481e+01  -1.0384827e+02
   4.7625000e-05  -1.5146320e+01  -6.2681716e+01
   4.7687500e-05  -5.0000000e+00  -5.8408885e+01
   4.7750000e-05  -6.3974656e+01  -8.0297275e+01
   4.7812500e-05  -6.0195221e+01  -6.2902086e+01
   4.7875000e-05  -3.7157416e+01  -7.3438368e+01
   4.7937500e-05  -1.8987531e+01  -1.1857515e+02
   4.8000000e-05   1.1000000e+01  -7.3838617e+01
   4.8062500e-05   1.4699519e+01  -9.5334119e+01
   4.8125000e-05   3.1485294e+01  -4.9573791e+01
   4.8187500e-05   3.7120586e+01  -8.0112905e+01
   4.8250000e-05   6.0837916e+01  -6.5099446e+01
   4.8312500e-05   5.0457148e+01  -6.5389802e+01
   4.8375000e-05   7.8310166e+01  -5.8351592e+01
   4.8437500e-05   7.7601506e+01  -4.8069611e+01
   4.8500000e-05   9.4515213e+01  -1.3174129e+01
   4.8562500e-05   1.0157388e+02   1.5481186e+01
   4.8625000e-05   6.9529459e+01   2.0017303e+01
   4.8687500e-05   8.4248822e+01   3.8156586e+01
   4.8750000e-05   5.8702701e+01   4.8687921e+01
   4.8812500e-05   6.5442306e+01   5.7427501e+01
   4.8875000e-05   6.5044450e+01   7.8273053e+01
   4.8937500e-05   8.5626636e+01   3.1322110e+01
   4.9000000e-05   4.4785585e+01   3.4228547e+01
   4.9062500e-05   8.3240157e+01  -2.0000000e+00
   4.9125000e-05   8.4221225e+01  -1.6208975e+01
   4.9187500e-05   7.4865795e+01  -2.8504107e+01
   4.9250000e-05   5.5316651e+01  -4.6948821e+01
   4.9312500e-05   6.9938365e+01  -6.2088779e+01
   4.9375000e-05   1.1217702e+02  -5.5759791e+01
   4.9437500e-05   5.7603392e+01  -1.3999292e+01
   4.9500000e-05   7.4393798e+01   5.0000000e+00
   4.9562500e-05   7.1360638e+01  -3.0191218e+01
   4.9625000e-05   8.3199128e+01   6.0000000e+00
   4.9687500e-05   8.1903457e+01   9.0000000e+00
   4.9750000e-05   6.7909390e+01   4.7088006e+01
   4.9812500e-05   7.0091743e+01   6.7972640e+01
   4.9875000e-05   6.3858424e+01   9.4544486e+01
   4.9937500e-05   6.2608475e+01   9.5341692e+01
   5.0000000e-05   3.6232833e+01   6.7118276e+01
   5.0062500e-05  -7.0000000e+00   9.4223520e+01
   5.0125000e-05   1.1000000e+01   9.3992139e+01
   5.0187500e-05  -3.0766156e+01   9.2593150e+01
   5.0250000e-05  -3.9834102e+01   8.4341299e+01
   5.0312500e-05  -5.8305612e+01   7.8612822e+01
   5.0375000e-05  -7.5549097e+01   6.9710880e+01
   5.0437500e-05  -1.4471862e+01   7.8909918e+01
   5.0500000e-05  -3.4877670e+01   1.0899831e+02
   5.0562500e-05   1.2000000e+01   8.3405709e+01
   5.0625000e-05   3.0205287e+01   6.3728154e+01
   5.0687500e-05   3.8042738e+01   1.1616468e+02
   5.0750000e-05   3.5121802e+01   7.6818950e+01
   5.0812500e-05   5.0153361e+01   5.3123912e+01
   5.0875000e-05   8.4586240e+01   4.8968224e+01
   5.0937500e-05   1.1153124e+02   5.6282382e+01
   5.1000000e-05   1.0817311e+02  -8.0000000e+00
   5.1062500e-05   1.0726024e+02  -8.0000000e+00
   5.1125000e-05   6.8697040e+01  -2.1623207e+01
   5.1187500e-05   9.9482696e+01  -1.4709468e+01
   5.1250000e-05   9.7978965e+01  -7.9672331e+01
   5.1312500e-05   6.7737918e+01  -6.3505080e+01
   5.1375000e-05   6.6832717e+01  -7.2809671e+01
   5.1437500e-05   9.3345118e+01  -2.9336010e+01
   5.1500000e-05   9.5828562e+01  -1.9107934e+01
   5.1562500e-05   7.7429422e+01  -1.6016847e+01
   5.1625000e-05   7.3109321e+01   3.9166395e+01
   5.1687500e-05   1.0262073e+02   1.0000000e+01
   5.1750000e-05   7.4408415e+01   6.2472749e+01
   5.1812500e-05   5.7095792e+01   7.6734863e+01
   5.1875000e-05   5.9518642e+01   7.2998122e+01
   5.1937500e-05   5.0510209e+01   5.2576447e+01
   5.2000000e-05   3.6063585e+01   7.5678020e+01
   5.2062500e-05   1.3201395e+01   1.1489202e+02
   5.2125000e-05   3.0836516e+01   9.7382362e+01
   5.2187500e-05  -4.7485266e+01   8.6521876e+01
   5.2250000e-05  -1.4874317e+01   1.1627650e+02
   5.2312500e-05  -4.4419659e+01   9.8861549e+01
   5.2375000e-05  -9.2863607e+01   9.0645103e+01
   5.2437500e-05  -9.0308152e+01   4.4276608e+01
   5.2500000e-05  -1.1323565e+02   3.4329620e+01
   5.2562500e-05  -8.8817117e+01   2.2883027e+01
   5.2625000e-05  -1.4564264e+02   3.1467080e+01
   5.2687500e-05  -1.1609235e+02  -1.5169555e+01
   5.2750000e-05  -6.7812359e+01  -4.8110578e+01
   5.2812500e-05  -6.2258352e+01  -7.2224891e+01
   5.2875000e-05  -8.9767786e+01  -1.9246699e+01
   5.2937500e-05  -1.1214959e+02   7.0000000e+00
   5.3000000e-05  -1.1392089e+02   2.0000000e+00
   5.3062500e-05  -1.0979880e+02   9.0000000e+00
   5.3125000e-05  -6.9380100e+01   2.2802975e+01
   5.3187500e-05  -1.0498218e+02   5.6272721e+01
   5.3250000e-05  -5.3880913e+01   7.6786786e+01
   5.3312500e-05  -4.9648913e+01   9.3299065e+01
   5.3375000e-05  -4.7459197e+01   1.0949379e+02
   5.3437500e-05   7.0000000e+00   7.2513103e+01
   5.3500000e-05  -1.0000000e+01   1.0926445e+02
   5.3562500e-05   8.8900906e+01   1.1413215e+02
   5.3625000e-05   2.7965849e+01   1.0706769e+02
   5.3687500e-05   3.7211273e+01   6.4518771e+01
   5.3750000e-05   1.0446491e+02   9.1461600e+01
   5.3812500e-05   1.0610707e+02   5.0368374e+01
   5.3875000e-05   9.0597825e+01   2.8262893e+01
   5.3937500e-05   1.5215376e+02   3.5740506e+01
   5.4000000e-05   1.1366483e+02  -1.1000000e+01
   5.4062500e-05   1.1449151e+02  -2.6891210e+01
   5.4125000e-05   9.4538633e+01  -6.2313551e+01
   5.4187500e-05   6.2214691e+01  -5.6850842e+01
   5.4250000e-05   5.4822899e+01  -1.0631370e+02
   5.4312500e-05   4.8440844e+01  -8.8663462e+01
   5.4375000e-05   2.3493615e+01  -1.1087322e+02
   5.4437500e-05   4.7319865e+01  -1.2589854e+02
   5.4500000e-05  -2.0000000e+00  -1.0787310e+02
   5.4562500e-05   8.0000000e+00  -7.6423944e+01
   5.4625000e-05  -2.5035146e+01  -7.3346688e+01
   5.4687500e-05  -5.2387644e+01  -9.7343263e+01
   5.4750000e-05  -8.2623022e+01  -7.7313695e+01
   5.4812500e-05  -7.4320093e+01  -4.2934155e+01
   5.4875000e-05  -1.1760665e+02  -5.3247109e+01
   5.4937500e-05  -1.0122900e+02  -7.0000000e+00
   5.5000000e-05  -1.3166934e+02   1.8006129e+01
   5.5062500e-05  -1.2326683e+02   4.0387330e+01
   5.5125000e-05  -9.4697304e+01   1.4928612e+01
   5.5187500e-05  -7.0920740e+01   5.9191174e+01
   5.5250000e-05  -8.3927163e+01   7.0147483e+01
   5.5312500e-05  -6.2639155e+01   6.5595674e+01
   5.5375000e-05  -2.8541318e+01   1.1252949e+02
   5.5437500e-05  -3.3938136e+01   1.2563765e+02
   5.5500000e-05   1.7971939e+01   1.0530446e+02
   5.5562500e-05   2.0250825e+01   1.0751333e+02
   5.5625000e-05   6.0759151e+01   8.9484759e+01
   5.5687500e-05   1.6290815e+01   7.6302576e+01
   5.5750000e-05   1.0370756e+02   5.5892303e+01
   5.5812500e-05   1.2946147e+02   7.0678261e+01
   5.5875000e-05   9.9275642e+01   8.8070596e+01
   5.5937500e-05   7.6093727e+01   1.1243342e+02
   5.6000000e-05   4.9727486e+01   9.2421094e+01
   5.6062500e-05   4.3802751e+01   9.2393853e+01
   5.6125000e-05   2.0806606e+01   1.0266875e+02
   5.6187500e-05  -1.4779105e+01   1.2264824e+02
   5.6250000e-05  -6.5905689e+01   1.3552406e+02
   5.6312500e-05  -5.1912511e+01   8.3416346e+01
   5.6375000e-05  -7.0372548e+01   7.9603600e+01
   5.6437500e-05  -8.8719019e+01   5.6333817e+01
   5.6500000e-05  -8.1670836e+01   5.8195184e+01
   5.6562500e-05  -5.8335133e+01   5.0505802e+01
   5.6625000e-05  -1.3820772e+02   4.0000000e+00
   5.6687500e-05  -1.2649679e+02   2.3905700e+01
   5.6750000e-05  -1.3475436e+02  -4.4680210e+01
   5.6812500e-05  -8.5638000e+01  -2.4025486e+01
   5.6875000e-05  -7.5286558e+01  -3.5318488e+01
   5.6937500e-05  -1.1386253e+02  -8.3726701e+01
   5.7000000e-05  -3.6670174e+01  -5.1475796e+01
   5.7062500e-05  -6.0860830e+01  -1.1072820e+02
   5.7125000e-05  -5.0000000e+00  -1.3541828e+02
   5.7187500e-05   1.6669968e+01  -8.5096675e+01
   5.7250000e-05   4.0438520e+01  -1.3119030e+02
   5.7312500e-05   9.3985603e+01  -9.0010265e+01
   5.7375000e-05   8.0457950e+01  -9.2707446e+01
